# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1860       4.501147555676e-11       3.880007847755e-16       3.908667416761e-17 
 1861       4.486702153463e-11       3.871026787860e-16       3.949204012161e-17 
 1862       4.472178528091e-11       3.862070243112e-16       3.989328863603e-17 
 1863       4.457580063847e-11       3.853138122030e-16       4.029015022197e-17 
 1864       4.442910160103e-11       3.844230332318e-16       4.068235428171e-17 
 1865       4.428172231336e-11       3.835346780853e-16       4.106962910719e-17 
 1866       4.413369707148e-11       3.826487373695e-16       4.145170187857e-17 
 1867       4.398506032287e-11       3.817652016077e-16       4.182829866277e-17 
 1868       4.383584666668e-11       3.808840612409e-16       4.219914441197e-17 
 1869       4.368609085391e-11       3.800053066274e-16       4.256396296220e-17 
 1870       4.353582726426e-11       3.791289287042e-16       4.292259059426e-17 
 1871       4.338508833164e-11       3.782549209770e-16       4.327531769126e-17 
 1872       4.323390610671e-11       3.773832775453e-16       4.362254975199e-17 
 1873       4.308231277936e-11       3.765139924427e-16       4.396469407362e-17 
 1874       4.293034067891e-11       3.756470596365e-16       4.430215975416e-17 
 1875       4.277802227424e-11       3.747824730273e-16       4.463535769484e-17 
 1876       4.262539017404e-11       3.739202264497e-16       4.496470060257e-17 
 1877       4.247247712697e-11       3.730603136715e-16       4.529060299241e-17 
 1878       4.231931602182e-11       3.722027283937e-16       4.561348118991e-17 
 1879       4.216593988774e-11       3.713474642506e-16       4.593375333361e-17 
 1880       4.201238189440e-11       3.704945148095e-16       4.625183937748e-17 
 1881       4.185867535219e-11       3.696438735709e-16       4.656816109327e-17 
 1882       4.170485371240e-11       3.687955339678e-16       4.688314207303e-17 
 1883       4.155095056739e-11       3.679494893663e-16       4.719720773150e-17 
 1884       4.139699965082e-11       3.671057330648e-16       4.751078530853e-17 
 1885       4.124303483777e-11       3.662642582945e-16       4.782430387154e-17 
 1886       4.108909014499e-11       3.654250582189e-16       4.813819431792e-17 
 1887       4.093519973107e-11       3.645881259337e-16       4.845288937747e-17 
 1888       4.078139789659e-11       3.637534544671e-16       4.876882361488e-17 
 1889       4.062771908434e-11       3.629210367789e-16       4.908643343206e-17 
 1890       4.047419787952e-11       3.620908657614e-16       4.940615707066e-17 
 1891       4.032086900987e-11       3.612629342384e-16       4.972843461446e-17 
 1892       4.016776734592e-11       3.604372349656e-16       5.005370799181e-17 
 1893       4.001492790114e-11       3.596137606302e-16       5.038242097806e-17 
 1894       3.986238583213e-11       3.587925038512e-16       5.071501919799e-17 
 1895       3.971017643881e-11       3.579734571787e-16       5.105195012824e-17 
 1896       3.955833516461e-11       3.571566130943e-16       5.139366309973e-17 
 1897       3.940689759664e-11       3.563419640108e-16       5.174060930011e-17 
 1898       3.925589946592e-11       3.555295022719e-16       5.209324177620e-17 
 1899       3.910537664749e-11       3.547192201526e-16       5.245201543636e-17 
 1900       3.895536516067e-11       3.539111098585e-16       5.281738705301e-17 
 1901       3.880590116922e-11       3.531051635259e-16       5.318981526498e-17 
 1902       3.865702098150e-11       3.523013732221e-16       5.356976057998e-17 
 1903       3.850876105071e-11       3.514997309445e-16       5.395768537705e-17 
 1904       3.836115797501e-11       3.507002286212e-16       5.435405390893e-17 
 1905       3.821424849778e-11       3.499028581106e-16       5.475933230454e-17 
 1906       3.806806950775e-11       3.491076112012e-16       5.517398857140e-17 
 1907       3.792265803918e-11       3.483144796115e-16       5.559849259807e-17 
 1908       3.777805127212e-11       3.475234549903e-16       5.603331615653e-17 
 1909       3.763428313092e-11       3.467345294811e-16       5.647878179955e-17 
 1910       3.749137405125e-11       3.459476974228e-16       5.693460828118e-17 
 1911       3.734934113504e-11       3.451629536621e-16       5.740036165608e-17 
 1912       3.720820154499e-11       3.443802929893e-16       5.787560606572e-17 
 1913       3.706797250473e-11       3.435997101388e-16       5.835990373585e-17 
 1914       3.692867129877e-11       3.428211997880e-16       5.885281497397e-17 
 1915       3.679031527271e-11       3.420447565584e-16       5.935389816676e-17 
 1916       3.665292183318e-11       3.412703750145e-16       5.986270977755e-17 
 1917       3.651650844803e-11       3.404980496642e-16       6.037880434380e-17 
 1918       3.638109264634e-11       3.397277749588e-16       6.090173447452e-17 
 1919       3.624669201850e-11       3.389595452924e-16       6.143105084775e-17 
 1920       3.611332421629e-11       3.381933550024e-16       6.196630220800e-17 
 1921       3.598100695297e-11       3.374291983691e-16       6.250703536375e-17 
 1922       3.584975800334e-11       3.366670696156e-16       6.305279518483e-17 
 1923       3.571959520381e-11       3.359069629077e-16       6.360312459998e-17 
 1924       3.559053645248e-11       3.351488723541e-16       6.415756459421e-17 
 1925       3.546259970921e-11       3.343927920058e-16       6.471565420631e-17 
 1926       3.533580299572e-11       3.336387158564e-16       6.527693052631e-17 
 1927       3.521016439562e-11       3.328866378419e-16       6.584092869292e-17 
 1928       3.508570205451e-11       3.321365518406e-16       6.640718189097e-17 
 1929       3.496243418006e-11       3.313884516731e-16       6.697522134893e-17 
 1930       3.484037904206e-11       3.306423311019e-16       6.754457633630e-17 
 1931       3.471955497253e-11       3.298981838317e-16       6.811477416109e-17 
 1932       3.459998036576e-11       3.291560035090e-16       6.868534016731e-17 
 1933       3.448167367840e-11       3.284157837223e-16       6.925579773237e-17 
 1934       3.436465342954e-11       3.276775180016e-16       6.982566826459e-17 
 1935       3.424893820075e-11       3.269411998189e-16       7.039447120062e-17 
 1936       3.413454663623e-11       3.262068225875e-16       7.096172400293e-17 
 1937       3.402149744278e-11       3.254743796623e-16       7.152694215723e-17 
 1938       3.390980938997e-11       3.247438643394e-16       7.208963916996e-17 
 1939       3.379950131015e-11       3.240152698564e-16       7.264932656573e-17 
 1940       3.369059209856e-11       3.232885893920e-16       7.320551388479e-17 
 1941       3.358310071339e-11       3.225638160659e-16       7.375770868048e-17 
 1942       3.347704617585e-11       3.218409429391e-16       7.430541651667e-17 
 1943       3.337244757025e-11       3.211199630132e-16       7.484814096526e-17 
 1944       3.326932404410e-11       3.204008692307e-16       7.538538360359e-17 
 1945       3.316769480811e-11       3.196836544751e-16       7.591664401195e-17 
 1946       3.306757913636e-11       3.189683115703e-16       7.644141977098e-17 
 1947       3.296899636630e-11       3.182548332806e-16       7.695920645917e-17 
 1948       3.287196197167e-11       3.175432127947e-16       7.746959356239e-17 
 1949       3.277647574867e-11       3.168334451795e-16       7.797255299547e-17 
 1950       3.268253354117e-11       3.161255259371e-16       7.846815274326e-17 
 1951       3.259013115979e-11       3.154194505212e-16       7.895646114590e-17 
 1952       3.249926438186e-11       3.147152143379e-16       7.943754689924e-17 
 1953       3.240992895134e-11       3.140128127452e-16       7.991147905536e-17 
 1954       3.232212057882e-11       3.133122410529e-16       8.037832702307e-17 
 1955       3.223583494142e-11       3.126134945227e-16       8.083816056835e-17 
 1956       3.215106768277e-11       3.119165683680e-16       8.129104981490e-17 
 1957       3.206781441296e-11       3.112214577539e-16       8.173706524459e-17 
 1958       3.198607070848e-11       3.105281577969e-16       8.217627769797e-17 
 1959       3.190583211215e-11       3.098366635652e-16       8.260875837474e-17 
 1960       3.182709413312e-11       3.091469700785e-16       8.303457883425e-17 
 1961       3.174985224679e-11       3.084590723075e-16       8.345381099597e-17 
 1962       3.167410189476e-11       3.077729651745e-16       8.386652714004e-17 
 1963       3.159983848476e-11       3.070886435529e-16       8.427279990766e-17 
 1964       3.152705739066e-11       3.064061022672e-16       8.467270230169e-17 
 1965       3.145575395237e-11       3.057253360929e-16       8.506630768704e-17 
 1966       3.138592347578e-11       3.050463397566e-16       8.545368979121e-17 
 1967       3.131756123278e-11       3.043691079356e-16       8.583492270479e-17 
 1968       3.125066246112e-11       3.036936352582e-16       8.621008088192e-17 
 1969       3.118522236442e-11       3.030199163033e-16       8.657923914079e-17 
 1970       3.112123611211e-11       3.023479456006e-16       8.694247266411e-17 
 1971       3.105869883938e-11       3.016777176302e-16       8.729985699965e-17 
 1972       3.099760564710e-11       3.010092268228e-16       8.765146806067e-17 
 1973       3.093795160180e-11       3.003424675595e-16       8.799738212644e-17 
 1974       3.087973173565e-11       2.996774341719e-16       8.833767584275e-17 
 1975       3.082294104632e-11       2.990141209417e-16       8.867242622233e-17 
 1976       3.076757449702e-11       2.983525221008e-16       8.900171064541e-17 
 1977       3.071362701640e-11       2.976926318314e-16       8.932560686019e-17 
 1978       3.066109349854e-11       2.970344442654e-16       8.964419298328e-17 
 1979       3.060996880284e-11       2.963779534851e-16       8.995754750028e-17 
 1980       3.056024775402e-11       2.957231535224e-16       9.026574926618e-17 
 1981       3.051192514206e-11       2.950700383590e-16       9.056887750590e-17 
 1982       3.046499572214e-11       2.944186019266e-16       9.086701181478e-17 
 1983       3.041945421459e-11       2.937688381063e-16       9.116023215903e-17 
 1984       3.037529530487e-11       2.931207407288e-16       9.144861887625e-17 
 1985       3.033251364347e-11       2.924743035745e-16       9.173225267594e-17 
 1986       3.029110384588e-11       2.918295203730e-16       9.201121463993e-17 
 1987       3.025105818084e-11       2.911863852173e-16       9.228556923323e-17 
 1988       3.021235961645e-11       2.905448938083e-16       9.255531319859e-17 
 1989       3.017498872271e-11       2.899050422191e-16       9.282042628648e-17 
 1990       3.013892597848e-11       2.892668264820e-16       9.308088821051e-17 
 1991       3.010415177136e-11       2.886302425884e-16       9.333667864747e-17 
 1992       3.007064639759e-11       2.879952864886e-16       9.358777723724e-17 
 1993       3.003839006190e-11       2.873619540919e-16       9.383416358283e-17 
 1994       3.000736287741e-11       2.867302412665e-16       9.407581725029e-17 
 1995       2.997754486549e-11       2.861001438395e-16       9.431271776871e-17 
 1996       2.994891595566e-11       2.854716575965e-16       9.454484463022e-17 
 1997       2.992145598547e-11       2.848447782820e-16       9.477217728989e-17 
 1998       2.989514470037e-11       2.842195015991e-16       9.499469516580e-17 
 1999       2.986996175359e-11       2.835958232095e-16       9.521237763892e-17 
 2000       2.984588670600e-11       2.829737387331e-16       9.542520405314e-17 
 2001       2.982289902606e-11       2.823532437487e-16       9.563315371524e-17 
 2002       2.980097808961e-11       2.817343337931e-16       9.583620589484e-17 
 2003       2.978010317981e-11       2.811170043615e-16       9.603433982436e-17 
 2004       2.976025348700e-11       2.805012509074e-16       9.622753469906e-17 
 2005       2.974140810858e-11       2.798870688424e-16       9.641576967693e-17 
 2006       2.972354604889e-11       2.792744535364e-16       9.659902387872e-17 
 2007       2.970664621910e-11       2.786634003170e-16       9.677727638791e-17 
 2008       2.969068743707e-11       2.780539044701e-16       9.695050625062e-17 
 2009       2.967564842725e-11       2.774459612393e-16       9.711869247569e-17 
 2010       2.966150782054e-11       2.768395658263e-16       9.728181403454e-17 
 2011       2.964824415420e-11       2.762347133902e-16       9.743984986123e-17 
 2012       2.963583587169e-11       2.756313990483e-16       9.759277885239e-17 
 2013       2.962426132258e-11       2.750296178752e-16       9.774057986720e-17 
 2014       2.961349876242e-11       2.744293649032e-16       9.788323172736e-17 
 2015       2.960352635263e-11       2.738306351222e-16       9.802071321707e-17 
 2016       2.959432216036e-11       2.732334234795e-16       9.815300308301e-17 
 2017       2.958586415838e-11       2.726377248798e-16       9.828008003430e-17 
 2018       2.957813022496e-11       2.720435341852e-16       9.840192274247e-17 
 2019       2.957109814375e-11       2.714508462150e-16       9.851850984144e-17 
 2020       2.956474560367e-11       2.708596557458e-16       9.862981992750e-17 
 2021       2.955905019877e-11       2.702699575112e-16       9.873583155926e-17 
 2022       2.955398942812e-11       2.696817462021e-16       9.883652325766e-17 
 2023       2.954954069569e-11       2.690950164662e-16       9.893187350590e-17 
 2024       2.954568131024e-11       2.685097629082e-16       9.902186074944e-17 
 2025       2.954238848517e-11       2.679259800899e-16       9.910646339598e-17 
 2026       2.953963951342e-11       2.673436628840e-16       9.918566746393e-17 
 2027       2.953741229362e-11       2.667628075401e-16       9.925948958841e-17 
 2028       2.953568480748e-11       2.661834106266e-16       9.932795418142e-17 
 2029       2.953443494504e-11       2.656054686768e-16       9.939108579861e-17 
 2030       2.953364050457e-11       2.650289781892e-16       9.944890913946e-17 
 2031       2.953327919243e-11       2.644539356270e-16       9.950144904748e-17 
 2032       2.953332862297e-11       2.638803374184e-16       9.954873051040e-17 
 2033       2.953376631842e-11       2.633081799565e-16       9.959077866040e-17 
 2034       2.953456970874e-11       2.627374595990e-16       9.962761877427e-17 
 2035       2.953571613157e-11       2.621681726684e-16       9.965927627362e-17 
 2036       2.953718283204e-11       2.616003154520e-16       9.968577672506e-17 
 2037       2.953894696271e-11       2.610338842015e-16       9.970714584043e-17 
 2038       2.954098558345e-11       2.604688751332e-16       9.972340947697e-17 
 2039       2.954327566129e-11       2.599052844280e-16       9.973459363753e-17 
 2040       2.954579407033e-11       2.593431082311e-16       9.974072447075e-17 
 2041       2.954851759162e-11       2.587823426524e-16       9.974182827127e-17 
 2042       2.955142291306e-11       2.582229837657e-16       9.973793147993e-17 
 2043       2.955448662927e-11       2.576650276094e-16       9.972906068395e-17 
 2044       2.955768524146e-11       2.571084701861e-16       9.971524261714e-17 
 2045       2.956099515734e-11       2.565533074625e-16       9.969650416009e-17 
 2046       2.956439269101e-11       2.559995353695e-16       9.967287234038e-17 
 2047       2.956785406282e-11       2.554471498019e-16       9.964437433274e-17 
 2048       2.957135539926e-11       2.548961466188e-16       9.961103745931e-17 
 2049       2.957487273285e-11       2.543465216430e-16       9.957288918975e-17 
 2050       2.957838200206e-11       2.537982706613e-16       9.952995714152e-17 
 2051       2.958185905112e-11       2.532513894245e-16       9.948226908004e-17 
 2052       2.958527962998e-11       2.527058736471e-16       9.942985291885e-17 
 2053       2.958861939412e-11       2.521617190072e-16       9.937273671989e-17 
 2054       2.959185390453e-11       2.516189211468e-16       9.931094869363e-17 
 2055       2.959495862750e-11       2.510774756714e-16       9.924451719927e-17 
 2056       2.959790893456e-11       2.505373781503e-16       9.917347074498e-17 
 2057       2.960068010236e-11       2.499986241160e-16       9.909783798805e-17 
 2058       2.960324731254e-11       2.494612090648e-16       9.901764773511e-17 
 2059       2.960558565162e-11       2.489251284563e-16       9.893292894233e-17 
 2060       2.960767011089e-11       2.483903777134e-16       9.884371071559e-17 
 2061       2.960947558628e-11       2.478569522224e-16       9.875002231071e-17 
 2062       2.961097687827e-11       2.473248473329e-16       9.865189313363e-17 
 2063       2.961214869177e-11       2.467940583576e-16       9.854935274060e-17 
 2064       2.961296563597e-11       2.462645805724e-16       9.844243083839e-17 
 2065       2.961340433875e-11       2.457364095200e-16       9.833115703066e-17 
 2066       2.961344980627e-11       2.452095419229e-16       9.821556005479e-17 
 2067       2.961308910825e-11       2.446839747768e-16       9.809566854004e-17 
 2068       2.961230926743e-11       2.441597050473e-16       9.797151126106e-17 
 2069       2.961109725962e-11       2.436367296701e-16       9.784311713807e-17 
 2070       2.960944001359e-11       2.431150455506e-16       9.771051523708e-17 
 2071       2.960732441100e-11       2.425946495643e-16       9.757373477003e-17 
 2072       2.960473728640e-11       2.420755385565e-16       9.743280509503e-17 
 2073       2.960166542712e-11       2.415577093422e-16       9.728775571651e-17 
 2074       2.959809557324e-11       2.410411587061e-16       9.713861628543e-17 
 2075       2.959401441754e-11       2.405258834027e-16       9.698541659945e-17 
 2076       2.958940860544e-11       2.400118801561e-16       9.682818660317e-17 
 2077       2.958426473490e-11       2.394991456600e-16       9.666695638824e-17 
 2078       2.957856935647e-11       2.389876765777e-16       9.650175619363e-17 
 2079       2.957230897311e-11       2.384774695420e-16       9.633261640574e-17 
 2080       2.956547004023e-11       2.379685211550e-16       9.615956755867e-17 
 2081       2.955803896557e-11       2.374608279886e-16       9.598264033434e-17 
 2082       2.955000210921e-11       2.369543865836e-16       9.580186556273e-17 
 2083       2.954134578343e-11       2.364491934505e-16       9.561727422203e-17 
 2084       2.953205625275e-11       2.359452450690e-16       9.542889743886e-17 
 2085       2.952211973379e-11       2.354425378879e-16       9.523676648844e-17 
 2086       2.951152239526e-11       2.349410683253e-16       9.504091279480e-17 
 2087       2.950025035790e-11       2.344408327685e-16       9.484136793092e-17 
 2088       2.948828969441e-11       2.339418275738e-16       9.463816361900e-17 
 2089       2.947562642943e-11       2.334440490667e-16       9.443133173057e-17 
 2090       2.946224653942e-11       2.329474935414e-16       9.422090428672e-17 
 2091       2.944813595267e-11       2.324521572615e-16       9.400691345829e-17 
 2092       2.943328054920e-11       2.319580364592e-16       9.378939156605e-17 
 2093       2.941766616074e-11       2.314651273356e-16       9.356837108088e-17 
 2094       2.940127857065e-11       2.309734260609e-16       9.334388462398e-17 
 2095       2.938410351385e-11       2.304829287739e-16       9.311596496704e-17 
 2096       2.936612667681e-11       2.299936315819e-16       9.288464503245e-17 
 2097       2.934733369747e-11       2.295055305614e-16       9.264995789347e-17 
 2098       2.932771016517e-11       2.290186217572e-16       9.241193677443e-17 
 2099       2.930724162061e-11       2.285329011827e-16       9.217061505091e-17 
 2100       2.928591355580e-11       2.280483648200e-16       9.192602624994e-17 
 2101       2.926371141400e-11       2.275650086198e-16       9.167820405018e-17 
 2102       2.924062058965e-11       2.270828285010e-16       9.142718228212e-17 
 2103       2.921662642833e-11       2.266018203511e-16       9.117299492826e-17 
 2104       2.919171685603e-11       2.261219802861e-16       9.091567624056e-17 
 2105       2.916589028697e-11       2.256433054337e-16       9.065526109328e-17 
 2106       2.913914777069e-11       2.251657931554e-16       9.039178463299e-17 
 2107       2.911149036773e-11       2.246894407869e-16       9.012528216170e-17 
 2108       2.908291914962e-11       2.242142456381e-16       8.985578913705e-17 
 2109       2.905343519895e-11       2.237402049930e-16       8.958334117253e-17 
 2110       2.902303960934e-11       2.232673161096e-16       8.930797403766e-17 
 2111       2.899173348546e-11       2.227955762201e-16       8.902972365817e-17 
 2112       2.895951794308e-11       2.223249825306e-16       8.874862611619e-17 
 2113       2.892639410906e-11       2.218555322211e-16       8.846471765048e-17 
 2114       2.889236312134e-11       2.213872224456e-16       8.817803465657e-17 
 2115       2.885742612902e-11       2.209200503320e-16       8.788861368701e-17 
 2116       2.882158429232e-11       2.204540129821e-16       8.759649145149e-17 
 2117       2.878483878262e-11       2.199891074713e-16       8.730170481711e-17 
 2118       2.874719078247e-11       2.195253308489e-16       8.700429080852e-17 
 2119       2.870864148562e-11       2.190626801380e-16       8.670428660813e-17 
 2120       2.866919209699e-11       2.186011523353e-16       8.640172955630e-17 
 2121       2.862884383275e-11       2.181407444111e-16       8.609665715154e-17 
 2122       2.858759792030e-11       2.176814533095e-16       8.578910705068e-17 
 2123       2.854545559827e-11       2.172232759480e-16       8.547911706909e-17 
 2124       2.850241811658e-11       2.167662092177e-16       8.516672518087e-17 
 2125       2.845848673641e-11       2.163102499833e-16       8.485196951901e-17 
 2126       2.841366273025e-11       2.158553950827e-16       8.453488837563e-17 
 2127       2.836794738191e-11       2.154016413275e-16       8.421552020212e-17 
 2128       2.832134198650e-11       2.149489855026e-16       8.389390360938e-17 
 2129       2.827384785050e-11       2.144974243661e-16       8.357007736799e-17 
 2130       2.822546629175e-11       2.140469546497e-16       8.324408040840e-17 
 2131       2.817619863944e-11       2.135975730581e-16       8.291595182113e-17 
 2132       2.812604623418e-11       2.131492762694e-16       8.258573085697e-17 
 2133       2.807501042797e-11       2.127020609348e-16       8.225345692714e-17 
 2134       2.802309258425e-11       2.122559236787e-16       8.191916960352e-17 
 2135       2.797029407787e-11       2.118108610986e-16       8.158290861883e-17 
 2136       2.791661629516e-11       2.113668697651e-16       8.124471386680e-17 
 2137       2.786206063391e-11       2.109239462218e-16       8.090462540241e-17 
 2138       2.780662850339e-11       2.104820869854e-16       8.056268344204e-17 
 2139       2.775032132439e-11       2.100412885455e-16       8.021892836366e-17 
 2140       2.769314052919e-11       2.096015473646e-16       7.987340070707e-17 
 2141       2.763508756162e-11       2.091628598780e-16       7.952614117405e-17 
 2142       2.757616387706e-11       2.087252224942e-16       7.917719062856e-17 
 2143       2.751637268394e-11       2.082886318179e-16       7.882658816313e-17 
 2144       2.745572418124e-11       2.078530853234e-16       7.847436528320e-17 
 2145       2.739423035682e-11       2.074185806864e-16       7.812055168344e-17 
 2146       2.733190324920e-11       2.069851155599e-16       7.776517717809e-17 
 2147       2.726875494767e-11       2.065526875748e-16       7.740827170110e-17 
 2148       2.720479759229e-11       2.061212943397e-16       7.704986530627e-17 
 2149       2.714004337402e-11       2.056909334408e-16       7.668998816740e-17 
 2150       2.707450453472e-11       2.052616024417e-16       7.632867057843e-17 
 2151       2.700819336726e-11       2.048332988837e-16       7.596594295355e-17 
 2152       2.694112221553e-11       2.044060202857e-16       7.560183582741e-17 
 2153       2.687330347456e-11       2.039797641440e-16       7.523637985519e-17 
 2154       2.680474959055e-11       2.035545279323e-16       7.486960581279e-17 
 2155       2.673547306090e-11       2.031303091019e-16       7.450154459697e-17 
 2156       2.666548643433e-11       2.027071050813e-16       7.413222722544e-17 
 2157       2.659480231092e-11       2.022849132764e-16       7.376168483706e-17 
 2158       2.652343334215e-11       2.018637310705e-16       7.338994869198e-17 
 2159       2.645139223098e-11       2.014435558242e-16       7.301705017173e-17 
 2160       2.637869173192e-11       2.010243848753e-16       7.264302077942e-17 
 2161       2.630534465107e-11       2.006062155390e-16       7.226789213985e-17 
 2162       2.623136384620e-11       2.001890451073e-16       7.189169599966e-17 
 2163       2.615676222678e-11       1.997728708498e-16       7.151446422745e-17 
 2164       2.608155275409e-11       1.993576900130e-16       7.113622881399e-17 
 2165       2.600574844123e-11       1.989434998206e-16       7.075702187227e-17 
 2166       2.592936235324e-11       1.985302974734e-16       7.037687563771e-17 
 2167       2.585240760709e-11       1.981180801489e-16       6.999582246827e-17 
 2168       2.577489737180e-11       1.977068450022e-16       6.961389484461e-17 
 2169       2.569684486847e-11       1.972965891647e-16       6.923112537022e-17 
 2170       2.561826337036e-11       1.968873097454e-16       6.884754677155e-17 
 2171       2.553916620293e-11       1.964790038297e-16       6.846319189819e-17 
 2172       2.545956674392e-11       1.960716684800e-16       6.807809372297e-17 
 2173       2.537947842340e-11       1.956653007358e-16       6.769228534212e-17 
 2174       2.529891472384e-11       1.952598976130e-16       6.730579997544e-17 
 2175       2.521788918017e-11       1.948554561047e-16       6.691867096638e-17 
 2176       2.513641537983e-11       1.944519731803e-16       6.653093178223e-17 
 2177       2.505450696284e-11       1.940494457864e-16       6.614261601425e-17 
 2178       2.497217762187e-11       1.936478708457e-16       6.575375737781e-17 
 2179       2.488944110226e-11       1.932472452582e-16       6.536438971253e-17 
 2180       2.480631120216e-11       1.928475658999e-16       6.497454698241e-17 
 2181       2.472280177251e-11       1.924488296239e-16       6.458426327602e-17 
 2182       2.463892685851e-11       1.920510334519e-16       6.419357179197e-17 
 2183       2.455470112484e-11       1.916541751542e-16       6.380250178784e-17 
 2184       2.447013943340e-11       1.912582526737e-16       6.341108161110e-17 
 2185       2.438525670229e-11       1.908632639340e-16       6.301933971195e-17 
 2186       2.430006790583e-11       1.904692068395e-16       6.262730464348e-17 
 2187       2.421458807468e-11       1.900760792751e-16       6.223500506175e-17 
 2188       2.412883229586e-11       1.896838791065e-16       6.184246972590e-17 
 2189       2.404281571285e-11       1.892926041798e-16       6.144972749831e-17 
 2190       2.395655352561e-11       1.889022523217e-16       6.105680734467e-17 
 2191       2.387006099070e-11       1.885128213396e-16       6.066373833414e-17 
 2192       2.378335342131e-11       1.881243090211e-16       6.027054963941e-17 
 2193       2.369644618731e-11       1.877367131344e-16       5.987727053688e-17 
 2194       2.360935471537e-11       1.873500314284e-16       5.948393040672e-17 
 2195       2.352209448897e-11       1.869642616319e-16       5.909055873303e-17 
 2196       2.343468104848e-11       1.865794014547e-16       5.869718510393e-17 
 2197       2.334712999125e-11       1.861954485864e-16       5.830383921169e-17 
 2198       2.325945697165e-11       1.858124006974e-16       5.791055085282e-17 
 2199       2.317167770112e-11       1.854302554380e-16       5.751734992825e-17 
 2200       2.308380794829e-11       1.850490104390e-16       5.712426644335e-17 
 2201       2.299586353898e-11       1.846686633116e-16       5.673133050814e-17 
 2202       2.290786035630e-11       1.842892116469e-16       5.633857233736e-17 
 2203       2.281981434072e-11       1.839106530164e-16       5.594602225057e-17 
 2204       2.273174149013e-11       1.835329849718e-16       5.555371067231e-17 
 2205       2.264365785986e-11       1.831562050447e-16       5.516166813219e-17 
 2206       2.255557956284e-11       1.827803107471e-16       5.476992526501e-17 
 2207       2.246752276955e-11       1.824052995710e-16       5.437851281088e-17 
 2208       2.237950370819e-11       1.820311689883e-16       5.398746161533e-17 
 2209       2.229153866467e-11       1.816579164512e-16       5.359680262944e-17 
 2210       2.220364398272e-11       1.812855393916e-16       5.320656690993e-17 
 2211       2.211583606392e-11       1.809140352218e-16       5.281678561931e-17 
 2212       2.202813136779e-11       1.805434013335e-16       5.242749002598e-17 
 2213       2.194054641185e-11       1.801736350989e-16       5.203871150433e-17 
 2214       2.185309777168e-11       1.798047338696e-16       5.165048153488e-17 
 2215       2.176580208099e-11       1.794366949773e-16       5.126283170440e-17 
 2216       2.167867603166e-11       1.790695157336e-16       5.087579370599e-17 
 2217       2.159173637386e-11       1.787031934298e-16       5.048939933926e-17 
 2218       2.150499991605e-11       1.783377253371e-16       5.010368051037e-17 
 2219       2.141848352509e-11       1.779731087062e-16       4.971866923220e-17 
 2220       2.133220412629e-11       1.776093407678e-16       4.933439762445e-17 
 2221       2.124617749421e-11       1.772464188987e-16       4.895089760566e-17 
 2222       2.116041461624e-11       1.768843411225e-16       4.856819996680e-17 
 2223       2.107492530518e-11       1.765231056123e-16       4.818633529181e-17 
 2224       2.098971940635e-11       1.761627105245e-16       4.780533426525e-17 
 2225       2.090480679765e-11       1.758031539986e-16       4.742522767239e-17 
 2226       2.082019738960e-11       1.754444341572e-16       4.704604639934e-17 
 2227       2.073590112534e-11       1.750865491062e-16       4.666782143317e-17 
 2228       2.065192798068e-11       1.747294969346e-16       4.629058386198e-17 
 2229       2.056828796416e-11       1.743732757145e-16       4.591436487504e-17 
 2230       2.048499111706e-11       1.740178835010e-16       4.553919576290e-17 
 2231       2.040204751342e-11       1.736633183324e-16       4.516510791748e-17 
 2232       2.031946726013e-11       1.733095782298e-16       4.479213283218e-17 
 2233       2.023726049690e-11       1.729566611976e-16       4.442030210200e-17 
 2234       2.015543739635e-11       1.726045652231e-16       4.404964742366e-17 
 2235       2.007400816402e-11       1.722532882763e-16       4.368020059568e-17 
 2236       1.999298303839e-11       1.719028283106e-16       4.331199351851e-17 
 2237       1.991237229096e-11       1.715531832618e-16       4.294505819462e-17 
 2238       1.983218622623e-11       1.712043510492e-16       4.257942672863e-17 
 2239       1.975243518178e-11       1.708563295743e-16       4.221513132743e-17 
 2240       1.967312952830e-11       1.705091167220e-16       4.185220430022e-17 
 2241       1.959427966958e-11       1.701627103598e-16       4.149067805871e-17 
 2242       1.951589604262e-11       1.698171083379e-16       4.113058511717e-17 
 2243       1.943798911760e-11       1.694723084894e-16       4.077195809256e-17 
 2244       1.936056939795e-11       1.691283086301e-16       4.041482970463e-17 
 2245       1.928364742037e-11       1.687851065587e-16       4.005923277603e-17 
 2246       1.920723375488e-11       1.684427000563e-16       3.970520023243e-17 
 2247       1.913133900484e-11       1.681010868869e-16       3.935276510262e-17 
 2248       1.905597380698e-11       1.677602647972e-16       3.900196051860e-17 
 2249       1.898114883149e-11       1.674202315162e-16       3.865281971575e-17 
 2250       1.890687478195e-11       1.670809847560e-16       3.830537603285e-17 
 2251       1.883316239549e-11       1.667425222109e-16       3.795966291226e-17 
