# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 2441       1.370351937918e-11       1.145518088972e-16       1.300210398322e-17 
 2442       1.368986879765e-11       1.143312578965e-16       1.302703303668e-17 
 2443       1.367570449417e-11       1.141111861958e-16       1.305285118637e-17 
 2444       1.366102332606e-11       1.138915925072e-16       1.307951713644e-17 
 2445       1.364582214333e-11       1.136724755339e-16       1.310698945057e-17 
 2446       1.363009778864e-11       1.134538339703e-16       1.313522655192e-17 
 2447       1.361384709731e-11       1.132356665017e-16       1.316418672294e-17 
 2448       1.359706689733e-11       1.130179718045e-16       1.319382810520e-17 
 2449       1.357975400933e-11       1.128007485460e-16       1.322410869930e-17 
 2450       1.356190524658e-11       1.125839953846e-16       1.325498636470e-17 
 2451       1.354351741499e-11       1.123677109696e-16       1.328641881955e-17 
 2452       1.352458731310e-11       1.121518939414e-16       1.331836364059e-17 
 2453       1.350511173206e-11       1.119365429313e-16       1.335077826297e-17 
 2454       1.348508745564e-11       1.117216565616e-16       1.338361998012e-17 
 2455       1.346451267194e-11       1.115072335204e-16       1.341685499059e-17 
 2456       1.344339121758e-11       1.112932727868e-16       1.345048559789e-17 
 2457       1.342172835881e-11       1.110797734070e-16       1.348452317256e-17 
 2458       1.339952938210e-11       1.108667344199e-16       1.351897912001e-17 
 2459       1.337679959418e-11       1.106541548563e-16       1.355386488047e-17 
 2460       1.335354432205e-11       1.104420337398e-16       1.358919192913e-17 
 2461       1.332976891300e-11       1.102303700861e-16       1.362497177607e-17 
 2462       1.330547873465e-11       1.100191629032e-16       1.366121596638e-17 
 2463       1.328067917494e-11       1.098084111917e-16       1.369793608012e-17 
 2464       1.325537564218e-11       1.095981139442e-16       1.373514373242e-17 
 2465       1.322957356507e-11       1.093882701458e-16       1.377285057348e-17 
 2466       1.320327839270e-11       1.091788787738e-16       1.381106828861e-17 
 2467       1.317649559458e-11       1.089699387980e-16       1.384980859826e-17 
 2468       1.314923066068e-11       1.087614491802e-16       1.388908325808e-17 
 2469       1.312148910145e-11       1.085534088746e-16       1.392890405890e-17 
 2470       1.309327644778e-11       1.083458168278e-16       1.396928282684e-17 
 2471       1.306459825113e-11       1.081386719784e-16       1.401023142328e-17 
 2472       1.303546008346e-11       1.079319732574e-16       1.405176174493e-17 
 2473       1.300586753728e-11       1.077257195880e-16       1.409388572385e-17 
 2474       1.297582622569e-11       1.075199098856e-16       1.413661532749e-17 
 2475       1.294534178239e-11       1.073145430578e-16       1.417996255872e-17 
 2476       1.291441986169e-11       1.071096180046e-16       1.422393945589e-17 
 2477       1.288306613854e-11       1.069051336179e-16       1.426855809280e-17 
 2478       1.285128630855e-11       1.067010887820e-16       1.431383057882e-17 
 2479       1.281908608803e-11       1.064974823733e-16       1.435976905886e-17 
 2480       1.278647121398e-11       1.062943132603e-16       1.440638571344e-17 
 2481       1.275344744412e-11       1.060915803037e-16       1.445369275870e-17 
 2482       1.272002055695e-11       1.058892823565e-16       1.450170244646e-17 
 2483       1.268619635170e-11       1.056874182636e-16       1.455042706423e-17 
 2484       1.265198064842e-11       1.054859868623e-16       1.459987893526e-17 
 2485       1.261737928796e-11       1.052849869817e-16       1.465007041856e-17 
 2486       1.258239813202e-11       1.050844174431e-16       1.470101390898e-17 
 2487       1.254704306314e-11       1.048842770602e-16       1.475272183717e-17 
 2488       1.251131998473e-11       1.046845646384e-16       1.480520666968e-17 
 2489       1.247523482113e-11       1.044852789754e-16       1.485848090895e-17 
 2490       1.243879351758e-11       1.042864188609e-16       1.491255709340e-17 
 2491       1.240200204027e-11       1.040879830766e-16       1.496744779738e-17 
 2492       1.236486637634e-11       1.038899703964e-16       1.502316563130e-17 
 2493       1.232739253394e-11       1.036923795862e-16       1.507972324158e-17 
 2494       1.228958704195e-11       1.034952094700e-16       1.513713057167e-17 
 2495       1.225145845248e-11       1.032984591296e-16       1.519538662720e-17 
 2496       1.221301584724e-11       1.031021277062e-16       1.525448766252e-17 
 2497       1.217426833867e-11       1.029062143340e-16       1.531442991538e-17 
 2498       1.213522506991e-11       1.027107181409e-16       1.537520960691e-17 
 2499       1.209589521490e-11       1.025156382476e-16       1.543682294160e-17 
 2500       1.205628797836e-11       1.023209737686e-16       1.549926610728e-17 
 2501       1.201641259584e-11       1.021267238111e-16       1.556253527510e-17 
 2502       1.197627833375e-11       1.019328874759e-16       1.562662659952e-17 
 2503       1.193589448940e-11       1.017394638569e-16       1.569153621830e-17 
 2504       1.189527039100e-11       1.015464520413e-16       1.575726025245e-17 
 2505       1.185441539775e-11       1.013538511093e-16       1.582379480623e-17 
 2506       1.181333889980e-11       1.011616601346e-16       1.589113596716e-17 
 2507       1.177205031833e-11       1.009698781839e-16       1.595927980596e-17 
 2508       1.173055910558e-11       1.007785043172e-16       1.602822237652e-17 
 2509       1.168887474485e-11       1.005875375875e-16       1.609795971597e-17 
 2510       1.164700675055e-11       1.003969770412e-16       1.616848784454e-17 
 2511       1.160496466825e-11       1.002068217178e-16       1.623980276564e-17 
 2512       1.156275807467e-11       1.000170706498e-16       1.631190046579e-17 
 2513       1.152039657775e-11       9.982772286304e-17       1.638477691463e-17 
 2514       1.147788981665e-11       9.963877737639e-17       1.645842806487e-17 
 2515       1.143524746182e-11       9.945023320189e-17       1.653284985230e-17 
 2516       1.139247921497e-11       9.926208934470e-17       1.660803819576e-17 
 2517       1.134959480918e-11       9.907434480309e-17       1.668398899714e-17 
 2518       1.130660400886e-11       9.888699856843e-17       1.676069814132e-17 
 2519       1.126351660982e-11       9.870004962519e-17       1.683816149620e-17 
 2520       1.122034243929e-11       9.851349695093e-17       1.691637491264e-17 
 2521       1.117709135596e-11       9.832733951629e-17       1.699533422449e-17 
 2522       1.113377325001e-11       9.814157628498e-17       1.707503524850e-17 
 2523       1.109039804311e-11       9.795620621378e-17       1.715547378440e-17 
 2524       1.104697568850e-11       9.777122825252e-17       1.723664561478e-17 
 2525       1.100351617099e-11       9.758664134408e-17       1.731854650514e-17 
 2526       1.096002950700e-11       9.740244442437e-17       1.740117220386e-17 
 2527       1.091652574460e-11       9.721863642233e-17       1.748451844216e-17 
 2528       1.087301496351e-11       9.703521625995e-17       1.756858093410e-17 
 2529       1.082950727518e-11       9.685218285219e-17       1.765335537655e-17 
 2530       1.078601282277e-11       9.666953510705e-17       1.773883744919e-17 
 2531       1.074254178123e-11       9.648727192551e-17       1.782502281447e-17 
 2532       1.069910435728e-11       9.630539220155e-17       1.791190711761e-17 
 2533       1.065571030936e-11       9.612389488085e-17       1.799948461039e-17 
 2534       1.061236750426e-11       9.594277913741e-17       1.808774401392e-17 
 2535       1.056908335218e-11       9.576204419794e-17       1.817667263192e-17 
 2536       1.052586528614e-11       9.558168928322e-17       1.826625772467e-17 
 2537       1.048272076198e-11       9.540171360810e-17       1.835648650900e-17 
 2538       1.043965725841e-11       9.522211638149e-17       1.844734615823e-17 
 2539       1.039668227701e-11       9.504289680632e-17       1.853882380211e-17 
 2540       1.035380334227e-11       9.486405407959e-17       1.863090652679e-17 
 2541       1.031102800158e-11       9.468558739233e-17       1.872358137480e-17 
 2542       1.026836382529e-11       9.450749592958e-17       1.881683534495e-17 
 2543       1.022581840672e-11       9.432977887042e-17       1.891065539235e-17 
 2544       1.018339936218e-11       9.415243538792e-17       1.900502842831e-17 
 2545       1.014111433098e-11       9.397546464917e-17       1.909994132033e-17 
 2546       1.009897097546e-11       9.379886581526e-17       1.919538089206e-17 
 2547       1.005697698104e-11       9.362263804126e-17       1.929133392323e-17 
 2548       1.001514005619e-11       9.344678047622e-17       1.938778714962e-17 
 2549       9.973467932490e-12       9.327129226318e-17       1.948472726301e-17 
 2550       9.931968364652e-12       9.309617253914e-17       1.958214091117e-17 
 2551       9.890649130522e-12       9.292142043505e-17       1.968001469775e-17 
 2552       9.849518031117e-12       9.274703507585e-17       1.977833518229e-17 
 2553       9.808582890640e-12       9.257301558038e-17       1.987708888018e-17 
 2554       9.767851556508e-12       9.239936106146e-17       1.997626226257e-17 
 2555       9.727331899372e-12       9.222607062581e-17       2.007584175636e-17 
 2556       9.687031813136e-12       9.205314337409e-17       2.017581374416e-17 
 2557       9.646959214985e-12       9.188057840089e-17       2.027616456422e-17 
 2558       9.607122045404e-12       9.170837479468e-17       2.037688051042e-17 
 2559       9.567528268198e-12       9.153653163787e-17       2.047794783217e-17 
 2560       9.528185870519e-12       9.136504800674e-17       2.057935273445e-17 
 2561       9.489102862887e-12       9.119392297146e-17       2.068108137770e-17 
 2562       9.450287279209e-12       9.102315559609e-17       2.078311987778e-17 
 2563       9.411747176806e-12       9.085274493856e-17       2.088545430597e-17 
 2564       9.373490636430e-12       9.068269005067e-17       2.098807068887e-17 
 2565       9.335525762292e-12       9.051298997808e-17       2.109095500842e-17 
 2566       9.297860682078e-12       9.034364376030e-17       2.119409320179e-17 
 2567       9.260503546979e-12       9.017465043069e-17       2.129747116137e-17 
 2568       9.223462531705e-12       9.000600901645e-17       2.140107473474e-17 
 2569       9.186745834513e-12       8.983771853858e-17       2.150488972459e-17 
 2570       9.150361677227e-12       8.966977801196e-17       2.160890188871e-17 
 2571       9.114318305260e-12       8.950218644523e-17       2.171309693993e-17 
 2572       9.078622960521e-12       8.933494289297e-17       2.181745706015e-17 
 2573       9.043278793699e-12       8.916804661215e-17       2.192195042090e-17 
 2574       9.008287934446e-12       8.900149690655e-17       2.202654160306e-17 
 2575       8.973652516895e-12       8.883529307469e-17       2.213119507721e-17 
 2576       8.939374679667e-12       8.866943440985e-17       2.223587520355e-17 
 2577       8.905456565876e-12       8.850392020006e-17       2.234054623180e-17 
 2578       8.871900323130e-12       8.833874972808e-17       2.244517230105e-17 
 2579       8.838708103533e-12       8.817392227142e-17       2.254971743973e-17 
 2580       8.805882063695e-12       8.800943710232e-17       2.265414556541e-17 
 2581       8.773424364729e-12       8.784529348772e-17       2.275842048476e-17 
 2582       8.741337172258e-12       8.768149068930e-17       2.286250589344e-17 
 2583       8.709622656419e-12       8.751802796344e-17       2.296636537594e-17 
 2584       8.678282991862e-12       8.735490456124e-17       2.306996240553e-17 
 2585       8.647320357763e-12       8.719211972846e-17       2.317326034413e-17 
 2586       8.616736937815e-12       8.702967270560e-17       2.327622244219e-17 
 2587       8.586534920245e-12       8.686756272781e-17       2.337881183862e-17 
 2588       8.556716497805e-12       8.670578902492e-17       2.348099156064e-17 
 2589       8.527283867787e-12       8.654435082146e-17       2.358272452370e-17 
 2590       8.498239232017e-12       8.638324733660e-17       2.368397353137e-17 
 2591       8.469584796866e-12       8.622247778418e-17       2.378470127523e-17 
 2592       8.441322773248e-12       8.606204137269e-17       2.388487033474e-17 
 2593       8.413455376627e-12       8.590193730527e-17       2.398444317718e-17 
 2594       8.385984827022e-12       8.574216477970e-17       2.408338215752e-17 
 2595       8.358913349005e-12       8.558272298839e-17       2.418164951828e-17 
 2596       8.332243171711e-12       8.542361111839e-17       2.427920738949e-17 
 2597       8.305976528835e-12       8.526482835136e-17       2.437601778852e-17 
 2598       8.280115658643e-12       8.510637386359e-17       2.447204262002e-17 
 2599       8.254662803969e-12       8.494824682596e-17       2.456724367577e-17 
 2600       8.229620212225e-12       8.479044640397e-17       2.466158263461e-17 
 2601       8.204990135396e-12       8.463297175771e-17       2.475502106232e-17 
 2602       8.180774830054e-12       8.447582204185e-17       2.484752041150e-17 
 2603       8.156976557354e-12       8.431899640567e-17       2.493904202149e-17 
 2604       8.133597583038e-12       8.416249399301e-17       2.502954711822e-17 
 2605       8.110640177445e-12       8.400631394229e-17       2.511899681418e-17 
 2606       8.088106615507e-12       8.385045538647e-17       2.520735210820e-17 
 2607       8.065999176757e-12       8.369491745312e-17       2.529457388545e-17 
 2608       8.044320145330e-12       8.353969926431e-17       2.538062291728e-17 
 2609       8.023071809971e-12       8.338479993668e-17       2.546545986111e-17 
 2610       8.002256464034e-12       8.323021858142e-17       2.554904526035e-17 
 2611       7.981875466926e-12       8.307595435046e-17       2.563134280236e-17 
 2612       7.961926422677e-12       8.292200657538e-17       2.571232911252e-17 
 2613       7.942405985551e-12       8.276837462929e-17       2.579198401493e-17 
 2614       7.923310797165e-12       8.261505788067e-17       2.587028727917e-17 
 2615       7.904637486465e-12       8.246205569336e-17       2.594721862032e-17 
 2616       7.886382669723e-12       8.230936742654e-17       2.602275769886e-17 
 2617       7.868542950520e-12       8.215699243475e-17       2.609688412066e-17 
 2618       7.851114919730e-12       8.200493006786e-17       2.616957743691e-17 
 2619       7.834095155514e-12       8.185317967112e-17       2.624081714407e-17 
 2620       7.817480223303e-12       8.170174058505e-17       2.631058268383e-17 
 2621       7.801266675783e-12       8.155061214556e-17       2.637885344305e-17 
 2622       7.785451052887e-12       8.139979368383e-17       2.644560875372e-17 
 2623       7.770029881780e-12       8.124928452639e-17       2.651082789290e-17 
 2624       7.754999676844e-12       8.109908399507e-17       2.657449008268e-17 
 2625       7.740356939669e-12       8.094919140700e-17       2.663657449012e-17 
 2626       7.726098159036e-12       8.079960607462e-17       2.669706022721e-17 
 2627       7.712219810910e-12       8.065032730566e-17       2.675592635082e-17 
 2628       7.698718358418e-12       8.050135440313e-17       2.681315186265e-17 
 2629       7.685590251847e-12       8.035268666534e-17       2.686871570915e-17 
 2630       7.672831928621e-12       8.020432338587e-17       2.692259678153e-17 
 2631       7.660439813296e-12       8.005626385357e-17       2.697477391566e-17 
 2632       7.648410317542e-12       7.990850735256e-17       2.702522589205e-17 
 2633       7.636739840132e-12       7.976105316222e-17       2.707393143577e-17 
 2634       7.625424766929e-12       7.961390055720e-17       2.712086921643e-17 
 2635       7.614461470875e-12       7.946704880736e-17       2.716601784812e-17 
 2636       7.603846311973e-12       7.932049717786e-17       2.720935588935e-17 
 2637       7.593575637279e-12       7.917424492906e-17       2.725086184302e-17 
 2638       7.583645780889e-12       7.902829131656e-17       2.729051415636e-17 
 2639       7.574053063922e-12       7.888263559121e-17       2.732829122086e-17 
 2640       7.564793794511e-12       7.873727699907e-17       2.736417137226e-17 
 2641       7.555864267788e-12       7.859221478140e-17       2.739813289047e-17 
 2642       7.547260765873e-12       7.844744817469e-17       2.743015399955e-17 
 2643       7.538979557858e-12       7.830297641065e-17       2.746021286761e-17 
 2644       7.531016899799e-12       7.815879871616e-17       2.748828760680e-17 
 2645       7.523369034698e-12       7.801491431332e-17       2.751435627328e-17 
 2646       7.516032192493e-12       7.787132241942e-17       2.753839686710e-17 
 2647       7.509002590044e-12       7.772802224691e-17       2.756038733223e-17 
 2648       7.502276431121e-12       7.758501300344e-17       2.758030555643e-17 
 2649       7.495849906391e-12       7.744229389184e-17       2.759812937128e-17 
 2650       7.489718806291e-12       7.729986415108e-17       2.761383970017e-17 
 2651       7.483877357345e-12       7.715772317951e-17       2.762743002149e-17 
 2652       7.478319379390e-12       7.701587041230e-17       2.763889695768e-17 
 2653       7.473038672088e-12       7.687430528052e-17       2.764823713185e-17 
 2654       7.468029014905e-12       7.673302721115e-17       2.765544716777e-17 
 2655       7.463284167092e-12       7.659203562702e-17       2.766052368993e-17 
 2656       7.458797867665e-12       7.645132994686e-17       2.766346332351e-17 
 2657       7.454563835389e-12       7.631090958527e-17       2.766426269436e-17 
 2658       7.450575768751e-12       7.617077395274e-17       2.766291842906e-17 
 2659       7.446827345947e-12       7.603092245560e-17       2.765942715488e-17 
 2660       7.443312224862e-12       7.589135449605e-17       2.765378549981e-17 
 2661       7.440024043046e-12       7.575206947217e-17       2.764599009255e-17 
 2662       7.436956417699e-12       7.561306677786e-17       2.763603756249e-17 
 2663       7.434102945651e-12       7.547434580287e-17       2.762392453979e-17 
 2664       7.431457203339e-12       7.533590593283e-17       2.760964765530e-17 
 2665       7.429012746792e-12       7.519774654916e-17       2.759320354062e-17 
 2666       7.426763111608e-12       7.505986702914e-17       2.757458882805e-17 
 2667       7.424701812937e-12       7.492226674587e-17       2.755380015068e-17 
 2668       7.422822345459e-12       7.478494506828e-17       2.753083414229e-17 
 2669       7.421118183369e-12       7.464790136111e-17       2.750568743744e-17 
 2670       7.419582780350e-12       7.451113498492e-17       2.747835667141e-17 
 2671       7.418209569561e-12       7.437464529608e-17       2.744883848028e-17 
 2672       7.416991963615e-12       7.423843164677e-17       2.741712950083e-17 
 2673       7.415923354555e-12       7.410249338494e-17       2.738322637065e-17 
 2674       7.414997113843e-12       7.396682985438e-17       2.734712572807e-17 
 2675       7.414206592333e-12       7.383144039463e-17       2.730882421220e-17 
 2676       7.413545120256e-12       7.369632434104e-17       2.726831846291e-17 
 2677       7.413006007197e-12       7.356148102473e-17       2.722560512087e-17 
 2678       7.412582542078e-12       7.342690977260e-17       2.718068082751e-17 
 2679       7.412267993140e-12       7.329260990731e-17       2.713354222506e-17 
 2680       7.412055607920e-12       7.315858074730e-17       2.708418595655e-17 
 2681       7.411938613231e-12       7.302482160677e-17       2.703260866577e-17 
 2682       7.411910215147e-12       7.289133179568e-17       2.697880699733e-17 
 2683       7.411963598979e-12       7.275811061971e-17       2.692277759666e-17 
 2684       7.412091929260e-12       7.262515738033e-17       2.686451710997e-17 
 2685       7.412288349719e-12       7.249247137473e-17       2.680402218427e-17 
 2686       7.412545983269e-12       7.236005189584e-17       2.674128946743e-17 
 2687       7.412857931982e-12       7.222789823232e-17       2.667631560809e-17 
 2688       7.413217277072e-12       7.209600966857e-17       2.660909725575e-17 
 2689       7.413617339531e-12       7.196438552105e-17       2.653965281822e-17 
 2690       7.414052463640e-12       7.183302524757e-17       2.646808786366e-17 
 2691       7.414517237683e-12       7.170192833860e-17       2.639453007475e-17 
 2692       7.415006233669e-12       7.157109428097e-17       2.631910752391e-17 
 2693       7.415514007316e-12       7.144052255786e-17       2.624194867364e-17 
 2694       7.416035098029e-12       7.131021264881e-17       2.616318237690e-17 
 2695       7.416564028893e-12       7.118016402969e-17       2.608293787746e-17 
 2696       7.417095306655e-12       7.105037617272e-17       2.600134481029e-17 
 2697       7.417623421706e-12       7.092084854647e-17       2.591853320191e-17 
 2698       7.418142848070e-12       7.079158061582e-17       2.583463347076e-17 
 2699       7.418648043387e-12       7.066257184199e-17       2.574977642756e-17 
 2700       7.419133448897e-12       7.053382168253e-17       2.566409327566e-17 
 2701       7.419593489426e-12       7.040532959131e-17       2.557771561144e-17 
 2702       7.420022573369e-12       7.027709501850e-17       2.549077542465e-17 
 2703       7.420415092680e-12       7.014911741061e-17       2.540340509879e-17 
 2704       7.420765422850e-12       7.002139621044e-17       2.531573741146e-17 
 2705       7.421067922896e-12       6.989393085709e-17       2.522790553472e-17 
 2706       7.421316935344e-12       6.976672078597e-17       2.514004303548e-17 
 2707       7.421506786216e-12       6.963976542878e-17       2.505228387586e-17 
 2708       7.421631785011e-12       6.951306421353e-17       2.496476241353e-17 
 2709       7.421686224695e-12       6.938661656448e-17       2.487761340210e-17 
 2710       7.421664381682e-12       6.926042190222e-17       2.479097199147e-17 
 2711       7.421560515819e-12       6.913447964357e-17       2.470497372820e-17 
 2712       7.421368870373e-12       6.900878920166e-17       2.461975455590e-17 
 2713       7.421083672013e-12       6.888334998588e-17       2.453545081555e-17 
 2714       7.420699130797e-12       6.875816140189e-17       2.445219924587e-17 
 2715       7.420209440158e-12       6.863322285160e-17       2.437013698375e-17 
 2716       7.419608776883e-12       6.850853373319e-17       2.428940156453e-17 
 2717       7.418891301106e-12       6.838409344108e-17       2.421013092240e-17 
 2718       7.418051156286e-12       6.825990136597e-17       2.413246339079e-17 
 2719       7.417082469194e-12       6.813595689477e-17       2.405653770270e-17 
 2720       7.415979349901e-12       6.801225941065e-17       2.398249299107e-17 
 2721       7.414735891758e-12       6.788880829302e-17       2.391046878915e-17 
 2722       7.413346171382e-12       6.776560291751e-17       2.384060503089e-17 
 2723       7.411804248645e-12       6.764264265599e-17       2.377304205125e-17 
 2724       7.410104166652e-12       6.751992687654e-17       2.370792058663e-17 
 2725       7.408239951731e-12       6.739745494348e-17       2.364538177517e-17 
 2726       7.406205613417e-12       6.727522621734e-17       2.358556715717e-17 
 2727       7.403995144435e-12       6.715324005485e-17       2.352861867541e-17 
 2728       7.401603190636e-12       6.703149584130e-17       2.347462616237e-17 
 2729       7.399027064771e-12       6.690999308771e-17       2.342346949296e-17 
 2730       7.396264743497e-12       6.678873133417e-17       2.337497558515e-17 
 2731       7.393314198403e-12       6.666771011753e-17       2.332897083568e-17 
 2732       7.390173396010e-12       6.654692897141e-17       2.328528111961e-17 
 2733       7.386840297762e-12       6.642638742616e-17       2.324373178984e-17 
 2734       7.383312860023e-12       6.630608500891e-17       2.320414767658e-17 
 2735       7.379589034073e-12       6.618602124354e-17       2.316635308695e-17 
 2736       7.375666766104e-12       6.606619565067e-17       2.313017180443e-17 
 2737       7.371543997216e-12       6.594660774765e-17       2.309542708839e-17 
 2738       7.367218663408e-12       6.582725704860e-17       2.306194167364e-17 
 2739       7.362688695583e-12       6.570814306435e-17       2.302953776992e-17 
 2740       7.357952019533e-12       6.558926530247e-17       2.299803706144e-17 
 2741       7.353006555942e-12       6.547062326726e-17       2.296726070638e-17 
 2742       7.347850220379e-12       6.535221645975e-17       2.293702933640e-17 
 2743       7.342480923294e-12       6.523404437768e-17       2.290716305620e-17 
 2744       7.336896570012e-12       6.511610651551e-17       2.287748144299e-17 
 2745       7.331095060731e-12       6.499840236442e-17       2.284780354604e-17 
 2746       7.325074290519e-12       6.488093141229e-17       2.281794788619e-17 
 2747       7.318832149303e-12       6.476369314372e-17       2.278773245536e-17 
 2748       7.312366521871e-12       6.464668704001e-17       2.275697471608e-17 
 2749       7.305675287867e-12       6.452991257914e-17       2.272549160102e-17 
 2750       7.298756321783e-12       6.441336923581e-17       2.269309951247e-17 
 2751       7.291607492958e-12       6.429705648141e-17       2.265961432188e-17 
 2752       7.284226665571e-12       6.418097378400e-17       2.262485136942e-17 
 2753       7.276611698640e-12       6.406512060833e-17       2.258862546340e-17 
 2754       7.268760446014e-12       6.394949641585e-17       2.255075087990e-17 
 2755       7.260670756372e-12       6.383410066466e-17       2.251104136221e-17 
 2756       7.252340473215e-12       6.371893280956e-17       2.246931012037e-17 
 2757       7.243767434864e-12       6.360399230199e-17       2.242536983070e-17 
 2758       7.234949474456e-12       6.348927859009e-17       2.237903263533e-17 
 2759       7.225884419938e-12       6.337479111863e-17       2.233011014167e-17 
 2760       7.216570094064e-12       6.326052932907e-17       2.227841342198e-17 
 2761       7.207004314389e-12       6.314649265949e-17       2.222375301286e-17 
 2762       7.197184893266e-12       6.303268054466e-17       2.216593891477e-17 
 2763       7.187109637842e-12       6.291909241596e-17       2.210478059157e-17 
 2764       7.176776350053e-12       6.280572770146e-17       2.204008697000e-17 
 2765       7.166182826616e-12       6.269258582581e-17       2.197166643924e-17 
 2766       7.155326859034e-12       6.257966621036e-17       2.189932685041e-17 
 2767       7.144206893578e-12       6.246696830142e-17       2.182293422647e-17 
 2768       7.132824015099e-12       6.235449165554e-17       2.174258923243e-17 
 2769       7.121179973715e-12       6.224223585476e-17       2.165845163821e-17 
 2770       7.109276525766e-12       6.213020047818e-17       2.157068169348e-17 
 2771       7.097115433828e-12       6.201838510205e-17       2.147944012812e-17 
 2772       7.084698466711e-12       6.190678929972e-17       2.138488815267e-17 
 2773       7.072027399473e-12       6.179541264163e-17       2.128718745874e-17 
 2774       7.059104013419e-12       6.168425469533e-17       2.118650021948e-17 
 2775       7.045930096114e-12       6.157331502548e-17       2.108298908997e-17 
 2776       7.032507441380e-12       6.146259319383e-17       2.097681720773e-17 
 2777       7.018837849310e-12       6.135208875921e-17       2.086814819310e-17 
 2778       7.004923126271e-12       6.124180127756e-17       2.075714614968e-17 
 2779       6.990765084908e-12       6.113173030189e-17       2.064397566480e-17 
 2780       6.976365544154e-12       6.102187538229e-17       2.052880180996e-17 
 2781       6.961726329233e-12       6.091223606595e-17       2.041179014123e-17 
 2782       6.946849271666e-12       6.080281189712e-17       2.029310669971e-17 
 2783       6.931736209277e-12       6.069360241712e-17       2.017291801197e-17 
 2784       6.916388986203e-12       6.058460716436e-17       2.005139109051e-17 
 2785       6.900809452893e-12       6.047582567429e-17       1.992869343414e-17 
 2786       6.884999466120e-12       6.036725747944e-17       1.980499302848e-17 
 2787       6.868960888983e-12       6.025890210941e-17       1.968045834636e-17 
 2788       6.852695590915e-12       6.015075909083e-17       1.955525834828e-17 
 2789       6.836205447690e-12       6.004282794740e-17       1.942956248283e-17 
 2790       6.819492341424e-12       5.993510819988e-17       1.930354068713e-17 
 2791       6.802558160587e-12       5.982759936605e-17       1.917736338730e-17 
 2792       6.785404800007e-12       5.972030096076e-17       1.905120149886e-17 
 2793       6.768034160872e-12       5.961321249590e-17       1.892522642718e-17 
 2794       6.750448150743e-12       5.950633348038e-17       1.879961006793e-17 
 2795       6.732648683554e-12       5.939966342015e-17       1.867452480750e-17 
 2796       6.714637679621e-12       5.929320181820e-17       1.855014352346e-17 
 2797       6.696417065646e-12       5.918694817455e-17       1.842663958496e-17 
 2798       6.677988774726e-12       5.908090198622e-17       1.830418685324e-17 
 2799       6.659354746355e-12       5.897506274729e-17       1.818295968198e-17 
 2800       6.640516926434e-12       5.886942994883e-17       1.806313291780e-17 
 2801       6.621477267273e-12       5.876400307893e-17       1.794488190069e-17 
 2802       6.602237727602e-12       5.865878162271e-17       1.782838246441e-17 
 2803       6.582800272569e-12       5.855376506227e-17       1.771381093699e-17 
 2804       6.563166873757e-12       5.844895287673e-17       1.760134414111e-17 
 2805       6.543339509178e-12       5.834434454222e-17       1.749115939458e-17 
 2806       6.523320502332e-12       5.823993955844e-17       1.738339738469e-17 
 2807       6.503113541276e-12       5.813573752854e-17       1.727805057875e-17 
 2808       6.482722664881e-12       5.803173807968e-17       1.717507423202e-17 
 2809       6.462151924284e-12       5.792794083643e-17       1.707442346078e-17 
 2810       6.441405382899e-12       5.782434542084e-17       1.697605324212e-17 
 2811       6.420487116427e-12       5.772095145236e-17       1.687991841390e-17 
 2812       6.399401212871e-12       5.761775854792e-17       1.678597367458e-17 
 2813       6.378151772539e-12       5.751476632184e-17       1.669417358310e-17 
 2814       6.356742908066e-12       5.741197438591e-17       1.660447255875e-17 
 2815       6.335178744416e-12       5.730938234931e-17       1.651682488106e-17 
 2816       6.313463418897e-12       5.720698981868e-17       1.643118468964e-17 
 2817       6.291601081171e-12       5.710479639806e-17       1.634750598407e-17 
 2818       6.269595893268e-12       5.700280168891e-17       1.626574262381e-17 
 2819       6.247452029594e-12       5.690100529012e-17       1.618584832799e-17 
 2820       6.225173676941e-12       5.679940679799e-17       1.610777667536e-17 
 2821       6.202765034503e-12       5.669800580622e-17       1.603148110412e-17 
 2822       6.180230313883e-12       5.659680190593e-17       1.595691491182e-17 
 2823       6.157573739105e-12       5.649579468563e-17       1.588403125521e-17 
 2824       6.134799546627e-12       5.639498373126e-17       1.581278315011e-17 
 2825       6.111911985349e-12       5.629436862613e-17       1.574312347131e-17 
 2826       6.088915316627e-12       5.619394895097e-17       1.567500495242e-17 
 2827       6.065813814282e-12       5.609372428389e-17       1.560838018575e-17 
 2828       6.042611764612e-12       5.599369420039e-17       1.554320162218e-17 
 2829       6.019313466405e-12       5.589385827338e-17       1.547942157105e-17 
 2830       5.995923230946e-12       5.579421607312e-17       1.541699220000e-17 
 2831       5.972445382032e-12       5.569476716729e-17       1.535586553486e-17 
 2832       5.948884255980e-12       5.559551112092e-17       1.529599345954e-17 
